dateTime;next_dateTime;arr_volume_group;dep_volume_group;volume_group;metarKey;noPhenDetected;recent;intensity;characteristic;phenomenon1;phenomenon2;phenomenon3
2019-06-22 03:00:00.000;2019-06-22 03:30:00.000;BAJA;BAJA;BAJA;4689985;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-22 03:30:00.000;2019-06-22 04:00:00.000;MEDIA;BAJA;BAJA;4689986;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-22 10:00:00.000;2019-06-22 10:30:00.000;MEDIA;ALTA;ALTA;4689999;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-22 10:30:00.000;2019-06-22 11:00:00.000;MEDIA;ALTA;MEDIA;4690000;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-22 11:00:00.000;2019-06-22 11:30:00.000;ALTA;ALTA;ALTA;4690001;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-22 18:30:00.000;2019-06-22 19:00:00.000;MEDIA;MEDIA;MEDIA;4690016;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-22 19:00:00.000;2019-06-22 19:30:00.000;ALTA;MEDIA;MEDIA;4690017;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-22 19:30:00.000;2019-06-22 20:00:00.000;ALTA;MEDIA;MEDIA;4690018;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-22 20:00:00.000;2019-06-22 20:30:00.000;MEDIA;MEDIA;MEDIA;4690019;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-23 02:30:00.000;2019-06-23 03:00:00.000;BAJA;BAJA;BAJA;4692473;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-23 03:00:00.000;2019-06-23 03:30:00.000;BAJA;BAJA;BAJA;4692474;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-23 03:30:00.000;2019-06-23 04:00:00.000;MEDIA;BAJA;BAJA;4692475;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-23 04:00:00.000;2019-06-23 04:30:00.000;BAJA;MEDIA;BAJA;4692476;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-23 10:30:00.000;2019-06-23 11:00:00.000;MEDIA;MEDIA;MEDIA;4692489;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-23 11:00:00.000;2019-06-23 11:30:00.000;ALTA;MEDIA;ALTA;4692490;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-23 19:00:00.000;2019-06-23 19:30:00.000;ALTA;MEDIA;MEDIA;4692506;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-23 19:30:00.000;2019-06-23 20:00:00.000;ALTA;MEDIA;MEDIA;4692507;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-23 20:00:00.000;2019-06-23 20:30:00.000;MEDIA;ALTA;MEDIA;4692508;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-23 20:30:00.000;2019-06-23 21:00:00.000;ALTA;MEDIA;MEDIA;4692509;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 04:30:00.000;2019-06-24 05:00:00.000;BAJA;MEDIA;MEDIA;4695030;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 05:00:00.000;2019-06-24 05:30:00.000;MEDIA;ALTA;MEDIA;4695031;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 05:30:00.000;2019-06-24 06:00:00.000;MEDIA;ALTA;ALTA;4695032;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 06:00:00.000;2019-06-24 06:30:00.000;MEDIA;MEDIA;MEDIA;4695033;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 13:00:00.000;2019-06-24 13:30:00.000;ALTA;ALTA;ALTA;4695047;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 13:30:00.000;2019-06-24 14:00:00.000;ALTA;ALTA;ALTA;4695048;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 14:00:00.000;2019-06-24 14:30:00.000;MEDIA;ALTA;ALTA;4695049;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 14:30:00.000;2019-06-24 15:00:00.000;MEDIA;ALTA;ALTA;4695050;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 21:00:00.000;2019-06-24 21:30:00.000;MEDIA;MEDIA;MEDIA;4695063;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 21:30:00.000;2019-06-24 22:00:00.000;MEDIA;MEDIA;MEDIA;4695064;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 22:00:00.000;2019-06-24 22:30:00.000;MEDIA;MEDIA;MEDIA;4695065;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-24 22:30:00.000;2019-06-24 23:00:00.000;BAJA;MEDIA;BAJA;4695066;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-25 06:00:00.000;2019-06-25 06:30:00.000;MEDIA;MEDIA;MEDIA;4697553;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-25 06:30:00.000;2019-06-25 07:00:00.000;MEDIA;MEDIA;MEDIA;4697554;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-25 07:00:00.000;2019-06-25 07:30:00.000;ALTA;ALTA;ALTA;4697555;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-25 07:30:00.000;2019-06-25 08:00:00.000;ALTA;MEDIA;MEDIA;4697556;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-25 14:30:00.000;2019-06-25 15:00:00.000;MEDIA;ALTA;ALTA;4697570;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-25 15:00:00.000;2019-06-25 15:30:00.000;MEDIA;ALTA;MEDIA;4697571;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-25 15:30:00.000;2019-06-25 16:00:00.000;ALTA;MEDIA;MEDIA;4697572;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-25 16:00:00.000;2019-06-25 16:30:00.000;MEDIA;MEDIA;MEDIA;4697573;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-25 23:00:00.000;2019-06-25 23:30:00.000;BAJA;BAJA;BAJA;4697587;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-25 23:30:00.000;2019-06-26 00:00:00.000;BAJA;BAJA;BAJA;4697588;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-26 02:30:00.000;2019-06-26 03:00:00.000;BAJA;BAJA;BAJA;4700077;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-26 03:00:00.000;2019-06-26 03:30:00.000;BAJA;BAJA;BAJA;4700078;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-26 03:30:00.000;2019-06-26 04:00:00.000;MEDIA;BAJA;BAJA;4700079;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-26 04:00:00.000;2019-06-26 04:30:00.000;MEDIA;MEDIA;MEDIA;4700080;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-26 11:00:00.000;2019-06-26 11:30:00.000;ALTA;MEDIA;ALTA;4700094;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-26 19:00:00.000;2019-06-26 19:30:00.000;MEDIA;ALTA;ALTA;4700110;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-26 19:30:00.000;2019-06-26 20:00:00.000;ALTA;MEDIA;MEDIA;4700111;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-26 20:00:00.000;2019-06-26 20:30:00.000;ALTA;ALTA;ALTA;4700112;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-26 20:30:00.000;2019-06-26 21:00:00.000;ALTA;MEDIA;MEDIA;4700113;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 05:00:00.000;2019-06-27 05:30:00.000;MEDIA;ALTA;MEDIA;4702600;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 05:30:00.000;2019-06-27 06:00:00.000;MEDIA;ALTA;ALTA;4702601;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 06:00:00.000;2019-06-27 06:30:00.000;ALTA;MEDIA;MEDIA;4702602;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 06:30:00.000;2019-06-27 07:00:00.000;MEDIA;MEDIA;MEDIA;4702603;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 07:00:00.000;2019-06-27 07:30:00.000;ALTA;ALTA;ALTA;4702604;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 13:30:00.000;2019-06-27 14:00:00.000;ALTA;ALTA;ALTA;4702617;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 14:00:00.000;2019-06-27 14:30:00.000;MEDIA;ALTA;MEDIA;4702618;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 14:30:00.000;2019-06-27 15:00:00.000;MEDIA;ALTA;ALTA;4702619;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 15:00:00.000;2019-06-27 15:30:00.000;MEDIA;ALTA;ALTA;4702620;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 22:00:00.000;2019-06-27 22:30:00.000;MEDIA;MEDIA;MEDIA;4702634;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 22:30:00.000;2019-06-27 23:00:00.000;MEDIA;MEDIA;MEDIA;4702635;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 23:00:00.000;2019-06-27 23:30:00.000;BAJA;MEDIA;BAJA;4702636;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-27 23:30:00.000;2019-06-28 00:00:00.000;BAJA;BAJA;BAJA;4702637;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 01:00:00.000;2019-06-28 01:30:00.000;BAJA;BAJA;BAJA;4705040;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 01:30:00.000;2019-06-28 02:00:00.000;BAJA;BAJA;BAJA;4705041;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 02:00:00.000;2019-06-28 02:30:00.000;BAJA;BAJA;BAJA;4705042;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 02:30:00.000;2019-06-28 03:00:00.000;MEDIA;BAJA;BAJA;4705043;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 03:00:00.000;2019-06-28 03:30:00.000;BAJA;BAJA;BAJA;4705044;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 10:30:00.000;2019-06-28 11:00:00.000;MEDIA;ALTA;MEDIA;4705107;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 11:00:00.000;2019-06-28 11:30:00.000;ALTA;ALTA;ALTA;4705108;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 19:00:00.000;2019-06-28 19:30:00.000;ALTA;ALTA;ALTA;4705124;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 19:30:00.000;2019-06-28 20:00:00.000;ALTA;MEDIA;MEDIA;4705125;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 20:00:00.000;2019-06-28 20:30:00.000;ALTA;MEDIA;ALTA;4705126;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-28 20:30:00.000;2019-06-28 21:00:00.000;ALTA;MEDIA;MEDIA;4705127;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 06:00:00.000;2019-06-29 06:30:00.000;MEDIA;MEDIA;MEDIA;4707597;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 06:30:00.000;2019-06-29 07:00:00.000;MEDIA;ALTA;MEDIA;4707598;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 07:00:00.000;2019-06-29 07:30:00.000;MEDIA;ALTA;ALTA;4707599;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 07:30:00.000;2019-06-29 08:00:00.000;ALTA;MEDIA;MEDIA;4707600;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 08:00:00.000;2019-06-29 08:30:00.000;ALTA;ALTA;ALTA;4707601;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 14:30:00.000;2019-06-29 15:00:00.000;MEDIA;ALTA;MEDIA;4707614;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 15:00:00.000;2019-06-29 15:30:00.000;MEDIA;ALTA;MEDIA;4707615;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 15:30:00.000;2019-06-29 16:00:00.000;MEDIA;MEDIA;MEDIA;4707616;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 16:00:00.000;2019-06-29 16:30:00.000;MEDIA;MEDIA;MEDIA;4707617;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 23:00:00.000;2019-06-29 23:30:00.000;BAJA;BAJA;BAJA;4707631;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-29 23:30:00.000;2019-06-30 00:00:00.000;BAJA;BAJA;BAJA;4707632;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 01:30:00.000;2019-06-30 02:00:00.000;BAJA;BAJA;BAJA;4710121;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 02:00:00.000;2019-06-30 02:30:00.000;BAJA;BAJA;BAJA;4710122;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 02:30:00.000;2019-06-30 03:00:00.000;BAJA;BAJA;BAJA;4710123;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 03:00:00.000;2019-06-30 03:30:00.000;BAJA;BAJA;BAJA;4710124;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 10:00:00.000;2019-06-30 10:30:00.000;MEDIA;ALTA;ALTA;4710138;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 10:30:00.000;2019-06-30 11:00:00.000;MEDIA;ALTA;MEDIA;4710139;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 11:00:00.000;2019-06-30 11:30:00.000;MEDIA;ALTA;ALTA;4710140;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 18:00:00.000;2019-06-30 18:30:00.000;MEDIA;ALTA;ALTA;4710154;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 18:30:00.000;2019-06-30 19:00:00.000;ALTA;ALTA;ALTA;4710155;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 19:00:00.000;2019-06-30 19:30:00.000;MEDIA;MEDIA;MEDIA;4710156;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 19:30:00.000;2019-06-30 20:00:00.000;ALTA;MEDIA;MEDIA;4710157;0;0;NULL;NULL;NULL;NULL;NULL
2019-06-30 20:00:00.000;2019-06-30 20:30:00.000;ALTA;MEDIA;ALTA;4710158;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 00:00:00.000;2019-07-01 00:30:00.000;BAJA;BAJA;BAJA;4712662;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 00:30:00.000;2019-07-01 01:00:00.000;BAJA;BAJA;BAJA;4712663;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 01:00:00.000;2019-07-01 01:30:00.000;BAJA;BAJA;BAJA;4712664;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 08:00:00.000;2019-07-01 08:30:00.000;ALTA;MEDIA;ALTA;4712678;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 08:30:00.000;2019-07-01 09:00:00.000;ALTA;ALTA;ALTA;4712679;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 09:00:00.000;2019-07-01 09:30:00.000;MEDIA;MEDIA;MEDIA;4712680;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 09:30:00.000;2019-07-01 10:00:00.000;MEDIA;ALTA;MEDIA;4712681;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 16:30:00.000;2019-07-01 17:00:00.000;MEDIA;MEDIA;MEDIA;4712695;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 17:00:00.000;2019-07-01 17:30:00.000;ALTA;MEDIA;MEDIA;4712696;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 17:30:00.000;2019-07-01 18:00:00.000;MEDIA;MEDIA;MEDIA;4712697;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-01 18:00:00.000;2019-07-01 18:30:00.000;ALTA;MEDIA;MEDIA;4712698;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-02 04:00:00.000;2019-07-02 04:30:00.000;MEDIA;MEDIA;MEDIA;4715218;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-02 04:30:00.000;2019-07-02 05:00:00.000;BAJA;MEDIA;MEDIA;4715219;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-02 05:00:00.000;2019-07-02 05:30:00.000;MEDIA;ALTA;MEDIA;4715220;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-02 05:30:00.000;2019-07-02 06:00:00.000;ALTA;ALTA;ALTA;4715221;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-02 13:00:00.000;2019-07-02 13:30:00.000;MEDIA;MEDIA;MEDIA;4715236;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-02 13:30:00.000;2019-07-02 14:00:00.000;MEDIA;ALTA;ALTA;4715237;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-02 14:00:00.000;2019-07-02 14:30:00.000;MEDIA;ALTA;ALTA;4715238;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-02 21:00:00.000;2019-07-02 21:30:00.000;MEDIA;MEDIA;MEDIA;4715252;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-02 21:30:00.000;2019-07-02 22:00:00.000;ALTA;MEDIA;MEDIA;4715253;0;0;Baja;Chubasco(s);Lluvia;NULL;NULL
2019-07-03 03:00:00.000;2019-07-03 03:30:00.000;MEDIA;BAJA;BAJA;4717742;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-03 03:30:00.000;2019-07-03 04:00:00.000;MEDIA;BAJA;BAJA;4717743;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-03 04:00:00.000;2019-07-03 04:30:00.000;MEDIA;MEDIA;MEDIA;4717744;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-03 04:30:00.000;2019-07-03 05:00:00.000;MEDIA;MEDIA;MEDIA;4717745;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-03 13:00:00.000;2019-07-03 13:30:00.000;ALTA;ALTA;ALTA;4717762;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-03 19:30:00.000;2019-07-03 20:00:00.000;ALTA;MEDIA;MEDIA;4717775;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-03 20:00:00.000;2019-07-03 20:30:00.000;ALTA;MEDIA;ALTA;4717776;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-03 20:30:00.000;2019-07-03 21:00:00.000;ALTA;MEDIA;MEDIA;4717777;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-03 21:00:00.000;2019-07-03 21:30:00.000;MEDIA;MEDIA;MEDIA;4717778;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 01:30:00.000;2019-07-04 02:00:00.000;BAJA;BAJA;BAJA;4720316;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 02:00:00.000;2019-07-04 02:30:00.000;BAJA;BAJA;BAJA;4720317;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 02:30:00.000;2019-07-04 03:00:00.000;MEDIA;BAJA;BAJA;4720318;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 03:00:00.000;2019-07-04 03:30:00.000;MEDIA;BAJA;BAJA;4720319;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 09:30:00.000;2019-07-04 10:00:00.000;MEDIA;ALTA;ALTA;4720332;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 10:00:00.000;2019-07-04 10:30:00.000;MEDIA;ALTA;ALTA;4720333;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 10:30:00.000;2019-07-04 11:00:00.000;MEDIA;ALTA;ALTA;4720334;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 11:00:00.000;2019-07-04 11:30:00.000;ALTA;MEDIA;MEDIA;4720335;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 18:00:00.000;2019-07-04 18:30:00.000;MEDIA;ALTA;ALTA;4720349;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 18:30:00.000;2019-07-04 19:00:00.000;MEDIA;ALTA;ALTA;4720350;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 19:00:00.000;2019-07-04 19:30:00.000;ALTA;MEDIA;ALTA;4720351;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-04 19:30:00.000;2019-07-04 20:00:00.000;ALTA;MEDIA;MEDIA;4720352;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 02:00:00.000;2019-07-05 02:30:00.000;BAJA;BAJA;BAJA;4723992;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 02:30:00.000;2019-07-05 03:00:00.000;MEDIA;BAJA;BAJA;4723993;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 03:00:00.000;2019-07-05 03:30:00.000;BAJA;BAJA;BAJA;4723994;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 03:30:00.000;2019-07-05 04:00:00.000;MEDIA;BAJA;BAJA;4723995;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 04:00:00.000;2019-07-05 04:30:00.000;MEDIA;MEDIA;MEDIA;4723996;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 10:30:00.000;2019-07-05 11:00:00.000;MEDIA;ALTA;ALTA;4724009;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 11:00:00.000;2019-07-05 11:30:00.000;ALTA;MEDIA;MEDIA;4724010;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 19:00:00.000;2019-07-05 19:30:00.000;ALTA;ALTA;ALTA;4724026;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 19:30:00.000;2019-07-05 20:00:00.000;MEDIA;MEDIA;MEDIA;4724027;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 20:00:00.000;2019-07-05 20:30:00.000;ALTA;MEDIA;ALTA;4724028;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-05 20:30:00.000;2019-07-05 21:00:00.000;ALTA;MEDIA;MEDIA;4724029;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 00:00:00.000;2019-07-06 00:30:00.000;BAJA;BAJA;BAJA;4725280;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 00:30:00.000;2019-07-06 01:00:00.000;BAJA;BAJA;BAJA;4725281;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 01:00:00.000;2019-07-06 01:30:00.000;BAJA;BAJA;BAJA;4725282;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 08:00:00.000;2019-07-06 08:30:00.000;ALTA;MEDIA;ALTA;4725296;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 08:30:00.000;2019-07-06 09:00:00.000;ALTA;ALTA;ALTA;4725297;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 09:00:00.000;2019-07-06 09:30:00.000;MEDIA;ALTA;MEDIA;4725298;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 09:30:00.000;2019-07-06 10:00:00.000;MEDIA;MEDIA;MEDIA;4725299;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 16:30:00.000;2019-07-06 17:00:00.000;MEDIA;MEDIA;MEDIA;4725313;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 17:00:00.000;2019-07-06 17:30:00.000;ALTA;MEDIA;MEDIA;4725314;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 17:30:00.000;2019-07-06 18:00:00.000;MEDIA;MEDIA;MEDIA;4725315;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-06 18:00:00.000;2019-07-06 18:30:00.000;MEDIA;MEDIA;MEDIA;4725316;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 00:00:00.000;2019-07-07 00:30:00.000;BAJA;BAJA;BAJA;4727636;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 00:30:00.000;2019-07-07 01:00:00.000;BAJA;BAJA;BAJA;4727637;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 01:00:00.000;2019-07-07 01:30:00.000;BAJA;BAJA;BAJA;4727638;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 01:30:00.000;2019-07-07 02:00:00.000;BAJA;BAJA;BAJA;4727639;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 08:00:00.000;2019-07-07 08:30:00.000;ALTA;MEDIA;ALTA;4727652;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 08:30:00.000;2019-07-07 09:00:00.000;ALTA;ALTA;ALTA;4727653;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 09:00:00.000;2019-07-07 09:30:00.000;MEDIA;MEDIA;MEDIA;4727654;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 09:30:00.000;2019-07-07 10:00:00.000;MEDIA;ALTA;MEDIA;4727655;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 10:00:00.000;2019-07-07 10:30:00.000;MEDIA;ALTA;ALTA;4727656;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 22:00:00.000;2019-07-07 22:30:00.000;MEDIA;MEDIA;MEDIA;4727820;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 22:30:00.000;2019-07-07 23:00:00.000;MEDIA;MEDIA;MEDIA;4727821;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 23:00:00.000;2019-07-07 23:30:00.000;BAJA;MEDIA;BAJA;4727822;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-07 23:30:00.000;2019-07-08 00:00:00.000;BAJA;BAJA;BAJA;4727823;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-08 02:30:00.000;2019-07-08 03:00:00.000;MEDIA;BAJA;BAJA;4730343;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-08 03:00:00.000;2019-07-08 03:30:00.000;MEDIA;BAJA;BAJA;4730344;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-08 03:30:00.000;2019-07-08 04:00:00.000;BAJA;BAJA;BAJA;4730345;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-08 04:00:00.000;2019-07-08 04:30:00.000;MEDIA;MEDIA;MEDIA;4730346;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-08 11:00:00.000;2019-07-08 11:30:00.000;ALTA;ALTA;ALTA;4730360;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-08 19:30:00.000;2019-07-08 20:00:00.000;ALTA;MEDIA;ALTA;4730377;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-08 20:00:00.000;2019-07-08 20:30:00.000;ALTA;MEDIA;MEDIA;4730378;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-08 20:30:00.000;2019-07-08 21:00:00.000;MEDIA;MEDIA;MEDIA;4730379;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-08 21:00:00.000;2019-07-08 21:30:00.000;ALTA;MEDIA;MEDIA;4730380;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-09 05:00:00.000;2019-07-09 05:30:00.000;MEDIA;ALTA;MEDIA;4732967;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-09 05:30:00.000;2019-07-09 06:00:00.000;ALTA;ALTA;ALTA;4732968;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-09 06:00:00.000;2019-07-09 06:30:00.000;MEDIA;MEDIA;MEDIA;4732969;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-09 06:30:00.000;2019-07-09 07:00:00.000;MEDIA;ALTA;MEDIA;4732970;0;0;NULL;NULL;NULL;NULL;NULL
2019-07-09 13:30:00.000;2019-07-09 14:00:00.000;MEDIA;ALTA;ALTA;4732984;0;0;NULL;NULL;NULL;NULL;NULL
