dateTime;next_dateTime;arr_volume_group;dep_volume_group;volume_group;metarKey;visibility;verVisibility;minVisibility;dirMinVisibility;CAVOK;temperature;dewPoint;qnh;unitPressure;variable;direction;knots;gustyWind;maxKnots;oscillationFrom;oscillationTo
2019-08-15 07:30:00.000;2019-08-15 08:00:00.000;ALTA;MEDIA;MEDIA;4826252;NULL;NULL;NULL;NULL;1;23;6;1020;hPa;0;10;1;0;NULL;NULL;NULL
2019-08-15 08:00:00.000;2019-08-15 08:30:00.000;ALTA;MEDIA;ALTA;4826253;NULL;NULL;NULL;NULL;1;24;6;1020;hPa;0;170;2;0;NULL;NULL;NULL
2019-08-15 08:30:00.000;2019-08-15 09:00:00.000;ALTA;ALTA;ALTA;4826254;NULL;NULL;NULL;NULL;1;26;6;1020;hPa;0;80;1;0;NULL;NULL;NULL
2019-08-15 09:00:00.000;2019-08-15 09:30:00.000;ALTA;MEDIA;MEDIA;4826255;NULL;NULL;NULL;NULL;1;28;6;1020;hPa;0;30;2;0;NULL;NULL;NULL
2019-08-15 09:30:00.000;2019-08-15 10:00:00.000;MEDIA;ALTA;MEDIA;4826256;NULL;NULL;NULL;NULL;1;28;6;1020;hPa;0;360;3;0;NULL;NULL;NULL
2019-08-15 10:00:00.000;2019-08-15 10:30:00.000;MEDIA;ALTA;MEDIA;4826257;NULL;NULL;NULL;NULL;1;30;6;1020;hPa;0;360;4;0;NULL;NULL;NULL
2019-08-15 10:30:00.000;2019-08-15 11:00:00.000;MEDIA;ALTA;ALTA;4826258;NULL;NULL;NULL;NULL;1;31;5;1020;hPa;0;150;3;0;NULL;NULL;NULL
2019-08-15 11:00:00.000;2019-08-15 11:30:00.000;ALTA;MEDIA;MEDIA;4826259;NULL;NULL;NULL;NULL;1;32;5;1020;hPa;0;140;4;0;NULL;NULL;NULL
2019-08-15 13:00:00.000;2019-08-15 13:30:00.000;ALTA;ALTA;ALTA;4826263;NULL;NULL;NULL;NULL;1;34;8;1019;hPa;0;10;2;0;NULL;NULL;NULL
2019-08-15 13:30:00.000;2019-08-15 14:00:00.000;MEDIA;ALTA;MEDIA;4826264;NULL;NULL;NULL;NULL;1;34;8;1018;hPa;0;250;4;1;14;NULL;NULL
2019-08-15 14:00:00.000;2019-08-15 14:30:00.000;MEDIA;ALTA;ALTA;4826265;NULL;NULL;NULL;NULL;1;35;9;1018;hPa;0;80;3;0;NULL;NULL;NULL
2019-08-15 14:30:00.000;2019-08-15 15:00:00.000;MEDIA;ALTA;ALTA;4826266;NULL;NULL;NULL;NULL;1;35;9;1018;hPa;0;190;5;0;NULL;NULL;NULL
2019-08-15 15:00:00.000;2019-08-15 15:30:00.000;MEDIA;ALTA;MEDIA;4826267;9999;NULL;NULL;NULL;0;35;9;1017;hPa;0;160;5;0;NULL;40;210
2019-08-15 15:30:00.000;2019-08-15 16:00:00.000;MEDIA;MEDIA;MEDIA;4826268;9999;NULL;NULL;NULL;0;35;9;1017;hPa;0;200;3;0;NULL;NULL;NULL
2019-08-15 16:00:00.000;2019-08-15 16:30:00.000;MEDIA;MEDIA;MEDIA;4826269;9999;NULL;NULL;NULL;0;35;9;1017;hPa;0;190;4;0;NULL;120;280
2019-08-15 16:30:00.000;2019-08-15 17:00:00.000;ALTA;MEDIA;MEDIA;4826270;9999;NULL;NULL;NULL;0;35;10;1017;hPa;0;90;3;0;NULL;NULL;NULL
2019-08-15 17:00:00.000;2019-08-15 17:30:00.000;MEDIA;MEDIA;MEDIA;4826271;9999;NULL;NULL;NULL;0;34;10;1017;hPa;0;150;3;0;NULL;NULL;NULL
2019-08-15 17:30:00.000;2019-08-15 18:00:00.000;MEDIA;MEDIA;MEDIA;4826272;9999;NULL;NULL;NULL;0;36;10;1016;hPa;0;170;2;0;NULL;NULL;NULL
2019-08-15 18:00:00.000;2019-08-15 18:30:00.000;ALTA;ALTA;ALTA;4826273;9999;NULL;NULL;NULL;0;36;9;1016;hPa;0;220;4;0;NULL;NULL;NULL
2019-08-15 18:30:00.000;2019-08-15 19:00:00.000;MEDIA;MEDIA;MEDIA;4826274;9999;NULL;NULL;NULL;0;35;9;1016;hPa;0;170;4;0;NULL;40;210
2019-08-15 19:00:00.000;2019-08-15 19:30:00.000;ALTA;MEDIA;MEDIA;4826275;9999;NULL;NULL;NULL;0;35;6;1017;hPa;0;250;5;0;NULL;190;310
2019-08-15 19:30:00.000;2019-08-15 20:00:00.000;ALTA;MEDIA;MEDIA;4826276;NULL;NULL;NULL;NULL;1;34;9;1017;hPa;0;200;3;0;NULL;NULL;NULL
2019-08-15 20:00:00.000;2019-08-15 20:30:00.000;ALTA;MEDIA;MEDIA;4826277;NULL;NULL;NULL;NULL;1;32;7;1017;hPa;0;10;7;0;NULL;320;30
2019-08-15 20:30:00.000;2019-08-15 21:00:00.000;ALTA;MEDIA;MEDIA;4826278;NULL;NULL;NULL;NULL;1;31;8;1018;hPa;0;10;6;0;NULL;340;40
2019-08-15 21:00:00.000;2019-08-15 21:30:00.000;MEDIA;MEDIA;MEDIA;4826279;NULL;NULL;NULL;NULL;1;31;8;1018;hPa;0;10;7;0;NULL;NULL;NULL
2019-08-15 21:30:00.000;2019-08-15 22:00:00.000;MEDIA;MEDIA;MEDIA;4826280;NULL;NULL;NULL;NULL;1;31;8;1018;hPa;0;30;5;0;NULL;340;90
2019-08-15 22:00:00.000;2019-08-15 22:30:00.000;MEDIA;MEDIA;MEDIA;4826281;NULL;NULL;NULL;NULL;1;28;11;1018;hPa;0;50;11;0;NULL;360;110
2019-08-15 22:30:00.000;2019-08-15 23:00:00.000;BAJA;MEDIA;BAJA;4826282;NULL;NULL;NULL;NULL;1;27;11;1019;hPa;0;50;10;0;NULL;360;100
2019-08-15 23:00:00.000;2019-08-15 23:30:00.000;BAJA;BAJA;BAJA;4826283;NULL;NULL;NULL;NULL;1;26;11;1019;hPa;0;60;10;0;NULL;360;120
2019-08-15 23:30:00.000;2019-08-16 00:00:00.000;BAJA;BAJA;BAJA;4826284;NULL;NULL;NULL;NULL;1;25;11;1019;hPa;0;50;8;0;NULL;350;130
2019-08-16 00:00:00.000;2019-08-16 00:30:00.000;BAJA;BAJA;BAJA;4828761;NULL;NULL;NULL;NULL;1;25;11;1019;hPa;1;NULL;6;0;NULL;NULL;NULL
2019-08-16 00:30:00.000;2019-08-16 01:00:00.000;BAJA;BAJA;BAJA;4828762;NULL;NULL;NULL;NULL;1;24;11;1019;hPa;0;350;6;0;NULL;320;30
2019-08-16 01:00:00.000;2019-08-16 01:30:00.000;BAJA;BAJA;BAJA;4828763;NULL;NULL;NULL;NULL;1;24;11;1019;hPa;0;30;3;0;NULL;340;100
2019-08-16 01:30:00.000;2019-08-16 02:00:00.000;BAJA;BAJA;BAJA;4828764;NULL;NULL;NULL;NULL;1;24;11;1019;hPa;0;350;6;0;NULL;330;70
2019-08-16 02:00:00.000;2019-08-16 02:30:00.000;BAJA;BAJA;BAJA;4828765;NULL;NULL;NULL;NULL;1;23;11;1019;hPa;0;350;5;0;NULL;310;40
2019-08-16 02:30:00.000;2019-08-16 03:00:00.000;MEDIA;BAJA;BAJA;4828766;NULL;NULL;NULL;NULL;1;23;11;1019;hPa;0;360;5;0;NULL;NULL;NULL
2019-08-16 03:00:00.000;2019-08-16 03:30:00.000;MEDIA;BAJA;BAJA;4828767;NULL;NULL;NULL;NULL;1;23;11;1019;hPa;0;360;4;0;NULL;330;30
2019-08-16 03:30:00.000;2019-08-16 04:00:00.000;MEDIA;BAJA;BAJA;4828768;NULL;NULL;NULL;NULL;1;22;11;1019;hPa;0;360;6;0;NULL;NULL;NULL
2019-08-16 04:00:00.000;2019-08-16 04:30:00.000;MEDIA;MEDIA;MEDIA;4828769;NULL;NULL;NULL;NULL;1;22;11;1019;hPa;0;350;3;0;NULL;NULL;NULL
2019-08-16 04:30:00.000;2019-08-16 05:00:00.000;BAJA;MEDIA;MEDIA;4828770;NULL;NULL;NULL;NULL;1;21;10;1019;hPa;0;350;3;0;NULL;NULL;NULL
2019-08-16 05:00:00.000;2019-08-16 05:30:00.000;MEDIA;ALTA;MEDIA;4828771;NULL;NULL;NULL;NULL;1;20;10;1019;hPa;0;20;1;0;NULL;NULL;NULL
2019-08-16 05:30:00.000;2019-08-16 06:00:00.000;MEDIA;ALTA;ALTA;4828772;NULL;NULL;NULL;NULL;1;20;10;1019;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-08-16 06:00:00.000;2019-08-16 06:30:00.000;MEDIA;MEDIA;MEDIA;4828773;NULL;NULL;NULL;NULL;1;20;11;1019;hPa;0;0;0;0;NULL;NULL;NULL
2019-08-16 06:30:00.000;2019-08-16 07:00:00.000;MEDIA;MEDIA;MEDIA;4828774;NULL;NULL;NULL;NULL;1;22;11;1019;hPa;1;NULL;1;0;NULL;NULL;NULL
2019-08-16 07:00:00.000;2019-08-16 07:30:00.000;MEDIA;ALTA;ALTA;4828775;NULL;NULL;NULL;NULL;1;23;11;1020;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-08-16 07:30:00.000;2019-08-16 08:00:00.000;ALTA;MEDIA;MEDIA;4828776;NULL;NULL;NULL;NULL;1;24;11;1020;hPa;0;110;1;0;NULL;NULL;NULL
2019-08-16 08:00:00.000;2019-08-16 08:30:00.000;ALTA;ALTA;ALTA;4828777;NULL;NULL;NULL;NULL;1;25;12;1020;hPa;0;20;1;0;NULL;NULL;NULL
2019-08-16 08:30:00.000;2019-08-16 09:00:00.000;ALTA;ALTA;ALTA;4828778;NULL;NULL;NULL;NULL;1;26;13;1019;hPa;0;160;2;0;NULL;NULL;NULL
2019-08-16 09:00:00.000;2019-08-16 09:30:00.000;MEDIA;MEDIA;MEDIA;4828779;NULL;NULL;NULL;NULL;1;27;13;1019;hPa;0;150;4;0;NULL;40;210
2019-08-16 09:30:00.000;2019-08-16 10:00:00.000;MEDIA;ALTA;ALTA;4828780;NULL;NULL;NULL;NULL;1;28;13;1019;hPa;0;180;2;0;NULL;NULL;NULL
2019-08-16 10:00:00.000;2019-08-16 10:30:00.000;MEDIA;ALTA;MEDIA;4828781;NULL;NULL;NULL;NULL;1;29;13;1019;hPa;0;180;3;0;NULL;NULL;NULL
2019-08-16 10:30:00.000;2019-08-16 11:00:00.000;MEDIA;ALTA;ALTA;4828782;NULL;NULL;NULL;NULL;1;29;13;1019;hPa;0;160;5;0;NULL;NULL;NULL
2019-08-16 11:00:00.000;2019-08-16 11:30:00.000;MEDIA;MEDIA;MEDIA;4828783;NULL;NULL;NULL;NULL;1;31;13;1019;hPa;1;NULL;5;0;NULL;NULL;NULL
2019-08-16 13:00:00.000;2019-08-16 13:30:00.000;ALTA;ALTA;ALTA;4828787;NULL;NULL;NULL;NULL;1;34;10;1017;hPa;0;170;6;0;NULL;120;240
2019-08-16 13:30:00.000;2019-08-16 14:00:00.000;ALTA;ALTA;ALTA;4828788;NULL;NULL;NULL;NULL;1;35;9;1017;hPa;0;220;8;0;NULL;NULL;NULL
2019-08-16 14:00:00.000;2019-08-16 14:30:00.000;ALTA;ALTA;ALTA;4828789;NULL;NULL;NULL;NULL;1;35;8;1017;hPa;0;230;7;1;18;NULL;NULL
2019-08-16 14:30:00.000;2019-08-16 15:00:00.000;MEDIA;ALTA;ALTA;4828790;NULL;NULL;NULL;NULL;1;36;9;1016;hPa;0;240;4;0;NULL;NULL;NULL
2019-08-16 15:00:00.000;2019-08-16 15:30:00.000;MEDIA;ALTA;ALTA;4828791;NULL;NULL;NULL;NULL;1;36;7;1016;hPa;0;210;9;1;22;120;270
2019-08-16 15:30:00.000;2019-08-16 16:00:00.000;MEDIA;ALTA;MEDIA;4828792;NULL;NULL;NULL;NULL;1;37;8;1016;hPa;0;210;7;0;NULL;170;260
2019-08-16 16:00:00.000;2019-08-16 16:30:00.000;MEDIA;MEDIA;MEDIA;4828793;NULL;NULL;NULL;NULL;1;37;8;1015;hPa;0;230;9;1;20;180;310
2019-08-16 16:30:00.000;2019-08-16 17:00:00.000;ALTA;MEDIA;MEDIA;4828794;NULL;NULL;NULL;NULL;1;36;7;1015;hPa;0;220;7;0;NULL;170;290
2019-08-16 17:00:00.000;2019-08-16 17:30:00.000;ALTA;MEDIA;MEDIA;4828795;NULL;NULL;NULL;NULL;1;36;6;1015;hPa;0;230;8;0;NULL;NULL;NULL
2019-08-16 17:30:00.000;2019-08-16 18:00:00.000;MEDIA;MEDIA;MEDIA;4828796;NULL;NULL;NULL;NULL;1;36;6;1015;hPa;0;220;9;0;NULL;190;250
2019-08-16 18:00:00.000;2019-08-16 18:30:00.000;MEDIA;ALTA;ALTA;4828797;NULL;NULL;NULL;NULL;1;36;7;1015;hPa;0;220;7;0;NULL;160;260
2019-08-16 18:30:00.000;2019-08-16 19:00:00.000;ALTA;MEDIA;ALTA;4828798;NULL;NULL;NULL;NULL;1;36;7;1015;hPa;0;220;7;0;NULL;160;310
2019-08-16 19:00:00.000;2019-08-16 19:30:00.000;MEDIA;MEDIA;MEDIA;4828799;NULL;NULL;NULL;NULL;1;35;6;1015;hPa;0;210;8;0;NULL;160;220
2019-08-16 19:30:00.000;2019-08-16 20:00:00.000;ALTA;MEDIA;ALTA;4828800;NULL;NULL;NULL;NULL;1;35;7;1015;hPa;0;210;7;1;17;150;290
2019-08-16 20:00:00.000;2019-08-16 20:30:00.000;ALTA;MEDIA;MEDIA;4828801;NULL;NULL;NULL;NULL;1;34;6;1015;hPa;0;210;6;0;NULL;NULL;NULL
2019-08-16 20:30:00.000;2019-08-16 21:00:00.000;ALTA;MEDIA;MEDIA;4828802;NULL;NULL;NULL;NULL;1;33;7;1016;hPa;0;250;8;0;NULL;NULL;NULL
2019-08-16 21:00:00.000;2019-08-16 21:30:00.000;MEDIA;MEDIA;MEDIA;4828803;NULL;NULL;NULL;NULL;1;33;9;1016;hPa;0;280;8;1;24;NULL;NULL
2019-08-16 21:30:00.000;2019-08-16 22:00:00.000;MEDIA;MEDIA;MEDIA;4828804;NULL;NULL;NULL;NULL;1;31;8;1016;hPa;0;310;7;0;NULL;290;360
2019-08-16 22:00:00.000;2019-08-16 22:30:00.000;MEDIA;MEDIA;MEDIA;4828805;NULL;NULL;NULL;NULL;1;30;8;1016;hPa;0;310;5;0;NULL;NULL;NULL
2019-08-16 22:30:00.000;2019-08-16 23:00:00.000;BAJA;MEDIA;BAJA;4828806;NULL;NULL;NULL;NULL;1;29;8;1016;hPa;0;70;3;0;NULL;330;130
2019-08-16 23:00:00.000;2019-08-16 23:30:00.000;BAJA;BAJA;BAJA;4828807;NULL;NULL;NULL;NULL;1;27;8;1016;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-08-16 23:30:00.000;2019-08-17 00:00:00.000;BAJA;BAJA;BAJA;4828808;NULL;NULL;NULL;NULL;1;27;8;1017;hPa;0;270;1;0;NULL;NULL;NULL
2019-08-17 00:00:00.000;2019-08-17 00:30:00.000;BAJA;BAJA;BAJA;4831265;NULL;NULL;NULL;NULL;1;26;8;1016;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-08-17 00:30:00.000;2019-08-17 01:00:00.000;BAJA;BAJA;BAJA;4831266;NULL;NULL;NULL;NULL;1;25;8;1016;hPa;0;30;3;0;NULL;350;70
2019-08-17 01:00:00.000;2019-08-17 01:30:00.000;BAJA;BAJA;BAJA;4831267;NULL;NULL;NULL;NULL;1;25;8;1016;hPa;1;NULL;1;0;NULL;NULL;NULL
2019-08-17 01:30:00.000;2019-08-17 02:00:00.000;BAJA;BAJA;BAJA;4831268;NULL;NULL;NULL;NULL;1;24;8;1016;hPa;0;80;3;0;NULL;NULL;NULL
2019-08-17 02:00:00.000;2019-08-17 02:30:00.000;BAJA;BAJA;BAJA;4831269;NULL;NULL;NULL;NULL;1;24;8;1016;hPa;0;110;3;0;NULL;80;150
2019-08-17 02:30:00.000;2019-08-17 03:00:00.000;MEDIA;BAJA;BAJA;4831270;NULL;NULL;NULL;NULL;1;23;8;1016;hPa;0;0;0;0;NULL;NULL;NULL
2019-08-17 03:00:00.000;2019-08-17 03:30:00.000;MEDIA;BAJA;BAJA;4831271;NULL;NULL;NULL;NULL;1;22;8;1016;hPa;0;10;4;0;NULL;NULL;NULL
2019-08-17 03:30:00.000;2019-08-17 04:00:00.000;MEDIA;BAJA;BAJA;4831272;NULL;NULL;NULL;NULL;1;22;8;1016;hPa;0;320;3;0;NULL;NULL;NULL
2019-08-17 04:00:00.000;2019-08-17 04:30:00.000;MEDIA;MEDIA;BAJA;4831273;NULL;NULL;NULL;NULL;1;21;8;1017;hPa;0;40;3;0;NULL;NULL;NULL
2019-08-17 04:30:00.000;2019-08-17 05:00:00.000;MEDIA;MEDIA;MEDIA;4831274;NULL;NULL;NULL;NULL;1;21;8;1017;hPa;0;10;4;0;NULL;NULL;NULL
2019-08-17 05:00:00.000;2019-08-17 05:30:00.000;MEDIA;ALTA;MEDIA;4831275;NULL;NULL;NULL;NULL;1;20;8;1017;hPa;0;350;3;0;NULL;NULL;NULL
2019-08-17 05:30:00.000;2019-08-17 06:00:00.000;ALTA;ALTA;ALTA;4831276;NULL;NULL;NULL;NULL;1;20;8;1017;hPa;0;360;3;0;NULL;NULL;NULL
2019-08-17 06:00:00.000;2019-08-17 06:30:00.000;MEDIA;MEDIA;MEDIA;4831277;NULL;NULL;NULL;NULL;1;20;8;1017;hPa;0;360;3;0;NULL;NULL;NULL
2019-08-17 06:30:00.000;2019-08-17 07:00:00.000;MEDIA;MEDIA;MEDIA;4831278;NULL;NULL;NULL;NULL;1;21;8;1017;hPa;0;350;3;0;NULL;NULL;NULL
2019-08-17 07:00:00.000;2019-08-17 07:30:00.000;MEDIA;ALTA;ALTA;4831279;NULL;NULL;NULL;NULL;1;22;8;1017;hPa;1;NULL;1;0;NULL;NULL;NULL
2019-08-17 07:30:00.000;2019-08-17 08:00:00.000;ALTA;MEDIA;ALTA;4831280;NULL;NULL;NULL;NULL;1;24;8;1018;hPa;0;150;1;0;NULL;NULL;NULL
2019-08-17 08:00:00.000;2019-08-17 08:30:00.000;ALTA;MEDIA;MEDIA;4831281;NULL;NULL;NULL;NULL;1;26;8;1018;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-08-17 08:30:00.000;2019-08-17 09:00:00.000;MEDIA;ALTA;MEDIA;4831282;NULL;NULL;NULL;NULL;1;27;10;1018;hPa;0;180;3;0;NULL;130;240
2019-08-17 09:00:00.000;2019-08-17 09:30:00.000;MEDIA;MEDIA;MEDIA;4831283;NULL;NULL;NULL;NULL;1;28;10;1018;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-08-17 09:30:00.000;2019-08-17 10:00:00.000;MEDIA;ALTA;ALTA;4831284;NULL;NULL;NULL;NULL;1;30;10;1018;hPa;0;180;3;0;NULL;NULL;NULL
2019-08-17 10:00:00.000;2019-08-17 10:30:00.000;MEDIA;ALTA;MEDIA;4831285;NULL;NULL;NULL;NULL;1;30;10;1018;hPa;0;230;3;0;NULL;NULL;NULL
2019-08-17 10:30:00.000;2019-08-17 11:00:00.000;MEDIA;ALTA;MEDIA;4831286;NULL;NULL;NULL;NULL;1;32;10;1017;hPa;0;210;3;0;NULL;NULL;NULL
2019-08-17 11:00:00.000;2019-08-17 11:30:00.000;ALTA;MEDIA;MEDIA;4831287;NULL;NULL;NULL;NULL;1;33;8;1017;hPa;0;180;6;0;NULL;80;220
2019-08-17 13:00:00.000;2019-08-17 13:30:00.000;ALTA;ALTA;ALTA;4831291;NULL;NULL;NULL;NULL;1;37;5;1016;hPa;0;220;12;0;NULL;190;250
2019-08-17 13:30:00.000;2019-08-17 14:00:00.000;MEDIA;ALTA;ALTA;4831292;NULL;NULL;NULL;NULL;1;37;6;1015;hPa;0;220;11;0;NULL;NULL;NULL
2019-08-17 14:00:00.000;2019-08-17 14:30:00.000;MEDIA;ALTA;ALTA;4831293;NULL;NULL;NULL;NULL;1;37;4;1015;hPa;0;220;14;1;29;190;250
2019-08-17 14:30:00.000;2019-08-17 15:00:00.000;MEDIA;ALTA;ALTA;4831294;NULL;NULL;NULL;NULL;1;37;5;1014;hPa;0;250;8;0;NULL;190;330
2019-08-17 15:00:00.000;2019-08-17 15:30:00.000;MEDIA;ALTA;MEDIA;4831295;NULL;NULL;NULL;NULL;1;38;6;1014;hPa;0;230;12;0;NULL;150;260
2019-08-17 15:30:00.000;2019-08-17 16:00:00.000;MEDIA;MEDIA;MEDIA;4831296;NULL;NULL;NULL;NULL;1;37;6;1014;hPa;0;250;10;1;26;220;290
2019-08-17 16:00:00.000;2019-08-17 16:30:00.000;MEDIA;MEDIA;MEDIA;4831297;NULL;NULL;NULL;NULL;1;38;6;1014;hPa;0;240;12;0;NULL;210;280
2019-08-17 16:30:00.000;2019-08-17 17:00:00.000;MEDIA;MEDIA;MEDIA;4831298;NULL;NULL;NULL;NULL;1;37;5;1014;hPa;0;230;13;0;NULL;NULL;NULL
2019-08-17 17:00:00.000;2019-08-17 17:30:00.000;ALTA;MEDIA;MEDIA;4831299;NULL;NULL;NULL;NULL;1;37;5;1013;hPa;0;240;9;0;NULL;210;290
2019-08-17 17:30:00.000;2019-08-17 18:00:00.000;MEDIA;MEDIA;MEDIA;4831300;NULL;NULL;NULL;NULL;1;37;5;1013;hPa;0;240;9;0;NULL;190;300
2019-08-17 18:00:00.000;2019-08-17 18:30:00.000;MEDIA;ALTA;MEDIA;4831301;NULL;NULL;NULL;NULL;1;37;5;1013;hPa;0;250;12;0;NULL;NULL;NULL
2019-08-17 18:30:00.000;2019-08-17 19:00:00.000;MEDIA;MEDIA;MEDIA;4831302;NULL;NULL;NULL;NULL;1;36;3;1013;hPa;0;240;11;1;23;NULL;NULL
2019-08-17 19:00:00.000;2019-08-17 19:30:00.000;MEDIA;MEDIA;MEDIA;4831303;NULL;NULL;NULL;NULL;1;35;4;1013;hPa;0;240;11;0;NULL;200;290
2019-08-17 19:30:00.000;2019-08-17 20:00:00.000;ALTA;MEDIA;MEDIA;4831304;NULL;NULL;NULL;NULL;1;34;5;1013;hPa;0;250;7;0;NULL;NULL;NULL
2019-08-17 20:00:00.000;2019-08-17 20:30:00.000;ALTA;MEDIA;MEDIA;4831305;NULL;NULL;NULL;NULL;1;34;5;1013;hPa;0;250;9;0;NULL;NULL;NULL
2019-08-17 20:30:00.000;2019-08-17 21:00:00.000;MEDIA;MEDIA;MEDIA;4831306;NULL;NULL;NULL;NULL;1;33;4;1013;hPa;0;250;9;0;NULL;NULL;NULL
2019-08-17 21:00:00.000;2019-08-17 21:30:00.000;MEDIA;MEDIA;MEDIA;4831307;NULL;NULL;NULL;NULL;1;33;4;1013;hPa;0;260;9;0;NULL;NULL;NULL
2019-08-17 21:30:00.000;2019-08-17 22:00:00.000;MEDIA;MEDIA;MEDIA;4831308;NULL;NULL;NULL;NULL;1;32;3;1013;hPa;0;260;9;0;NULL;NULL;NULL
2019-08-17 22:00:00.000;2019-08-17 22:30:00.000;MEDIA;MEDIA;MEDIA;4831309;NULL;NULL;NULL;NULL;1;32;2;1013;hPa;0;270;9;0;NULL;NULL;NULL
2019-08-17 22:30:00.000;2019-08-17 23:00:00.000;BAJA;MEDIA;MEDIA;4831310;NULL;NULL;NULL;NULL;1;31;2;1013;hPa;0;290;7;0;NULL;NULL;NULL
2019-08-17 23:00:00.000;2019-08-17 23:30:00.000;BAJA;BAJA;BAJA;4831311;NULL;NULL;NULL;NULL;1;29;3;1014;hPa;0;90;4;0;NULL;10;130
2019-08-17 23:30:00.000;2019-08-18 00:00:00.000;BAJA;MEDIA;BAJA;4831312;NULL;NULL;NULL;NULL;1;27;2;1014;hPa;0;190;1;0;NULL;NULL;NULL
2019-08-18 00:00:00.000;2019-08-18 00:30:00.000;BAJA;BAJA;BAJA;4833744;NULL;NULL;NULL;NULL;1;25;2;1014;hPa;0;130;2;0;NULL;NULL;NULL
2019-08-18 00:30:00.000;2019-08-18 01:00:00.000;BAJA;BAJA;BAJA;4833745;NULL;NULL;NULL;NULL;1;25;3;1013;hPa;0;40;3;0;NULL;NULL;NULL
2019-08-18 01:00:00.000;2019-08-18 01:30:00.000;BAJA;BAJA;BAJA;4833746;NULL;NULL;NULL;NULL;1;23;4;1013;hPa;0;10;3;0;NULL;NULL;NULL
2019-08-18 01:30:00.000;2019-08-18 02:00:00.000;BAJA;BAJA;BAJA;4833747;NULL;NULL;NULL;NULL;1;22;4;1013;hPa;0;360;2;0;NULL;NULL;NULL
2019-08-18 02:00:00.000;2019-08-18 02:30:00.000;BAJA;BAJA;BAJA;4833748;NULL;NULL;NULL;NULL;1;22;4;1013;hPa;0;350;3;0;NULL;310;20
2019-08-18 02:30:00.000;2019-08-18 03:00:00.000;BAJA;BAJA;BAJA;4833749;NULL;NULL;NULL;NULL;1;21;3;1013;hPa;0;10;3;0;NULL;340;40
2019-08-18 03:00:00.000;2019-08-18 03:30:00.000;BAJA;BAJA;BAJA;4833750;NULL;NULL;NULL;NULL;1;20;3;1013;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-08-18 03:30:00.000;2019-08-18 04:00:00.000;MEDIA;BAJA;BAJA;4833751;NULL;NULL;NULL;NULL;1;20;3;1013;hPa;0;330;3;0;NULL;280;350
2019-08-18 04:00:00.000;2019-08-18 04:30:00.000;BAJA;MEDIA;BAJA;4833752;NULL;NULL;NULL;NULL;1;19;4;1013;hPa;0;20;4;0;NULL;350;50
2019-08-18 04:30:00.000;2019-08-18 05:00:00.000;MEDIA;MEDIA;MEDIA;4833753;NULL;NULL;NULL;NULL;1;18;4;1013;hPa;0;350;1;0;NULL;NULL;NULL
2019-08-18 05:00:00.000;2019-08-18 05:30:00.000;MEDIA;MEDIA;MEDIA;4833754;NULL;NULL;NULL;NULL;1;18;4;1013;hPa;0;360;2;0;NULL;NULL;NULL
2019-08-18 05:30:00.000;2019-08-18 06:00:00.000;MEDIA;ALTA;MEDIA;4833755;NULL;NULL;NULL;NULL;1;17;4;1013;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-08-18 06:00:00.000;2019-08-18 06:30:00.000;MEDIA;MEDIA;MEDIA;4833756;NULL;NULL;NULL;NULL;1;17;5;1014;hPa;0;20;3;0;NULL;NULL;NULL
2019-08-18 06:30:00.000;2019-08-18 07:00:00.000;MEDIA;MEDIA;MEDIA;4833757;NULL;NULL;NULL;NULL;1;19;5;1014;hPa;0;20;3;0;NULL;NULL;NULL
2019-08-18 07:00:00.000;2019-08-18 07:30:00.000;MEDIA;ALTA;ALTA;4833758;NULL;NULL;NULL;NULL;1;20;5;1014;hPa;0;20;3;0;NULL;340;40
2019-08-18 07:30:00.000;2019-08-18 08:00:00.000;ALTA;MEDIA;MEDIA;4833759;NULL;NULL;NULL;NULL;1;22;5;1014;hPa;1;NULL;2;0;NULL;NULL;NULL
2019-08-18 08:00:00.000;2019-08-18 08:30:00.000;ALTA;MEDIA;MEDIA;4833760;NULL;NULL;NULL;NULL;1;24;5;1015;hPa;1;NULL;1;0;NULL;NULL;NULL
2019-08-18 08:30:00.000;2019-08-18 09:00:00.000;ALTA;MEDIA;ALTA;4833761;NULL;NULL;NULL;NULL;1;26;5;1015;hPa;0;120;1;0;NULL;NULL;NULL
2019-08-18 09:00:00.000;2019-08-18 09:30:00.000;MEDIA;MEDIA;MEDIA;4833762;NULL;NULL;NULL;NULL;1;27;6;1015;hPa;0;160;4;0;NULL;120;250
2019-08-18 09:30:00.000;2019-08-18 10:00:00.000;MEDIA;ALTA;MEDIA;4833763;NULL;NULL;NULL;NULL;1;30;6;1015;hPa;0;210;7;0;NULL;190;250
2019-08-18 10:00:00.000;2019-08-18 10:30:00.000;MEDIA;ALTA;ALTA;4833764;NULL;NULL;NULL;NULL;1;31;6;1015;hPa;0;220;11;0;NULL;190;260
